Date,Open,High,Low,Close,Volume
2019-02-28,109.46,110.29,109.15,109.45,29768194.0
2019-02-27,109.11,109.78,108.34,109.59,21992588.0
2019-02-26,108.71,110.64,108.62,109.78,22043430.0
2019-02-25,109.18,109.6,108.71,109.02,24309381.0
2019-02-22,107.52,108.65,107.29,108.43,28416403.0
2019-02-21,104.46,106.96,104.43,106.9,29747002.0
2019-02-20,105.37,105.45,103.85,104.7,22116035.0
2019-02-19,104.87,105.71,104.86,105.22,18541700.0
2019-02-15,104.97,105.35,104.47,105.27,27349171.0
2019-02-14,103.42,104.39,102.79,104.01,22392459.0
2019-02-13,104.6,104.86,103.82,103.92,18908052.0
2019-02-12,103.26,104.24,102.61,104.0,25755630.0
2019-02-11,103.31,103.69,102.1,102.38,19441793.0
2019-02-08,101.57,102.91,101.44,102.8,22059819.0
2019-02-07,102.32,102.72,101.47,102.4,30590967.0
2019-02-06,104.1,104.1,102.66,103.15,21184736.0
2019-02-05,103.18,104.37,103.08,104.32,28087693.0
2019-02-04,100.08,102.93,99.98,102.87,32188922.0
2019-02-01,100.96,101.28,99.57,99.99,36527074.0
2019-01-31,100.99,102.35,100.38,101.6,57188548.0
2019-01-30,101.79,103.49,101.51,103.49,50852043.0
2019-01-29,102.02,102.1,99.401,100.14,32369078.0
2019-01-28,103.37,103.59,101.82,102.21,30299067.0
2019-01-25,104.34,104.95,103.7,104.27,32089125.0
2019-01-24,103.97,104.1,102.47,103.31,23811097.0
2019-01-23,103.24,104.14,102.47,103.82,26596141.0
2019-01-22,103.86,104.2,102.0,102.81,33274354.0
2019-01-18,104.56,104.97,103.03,104.8,38471750.0
2019-01-17,102.13,103.73,101.92,103.24,29185131.0
2019-01-16,102.39,103.36,102.09,102.51,30686735.0
2019-01-15,99.72,102.18,99.122,102.14,32468854.0
2019-01-14,99.142,100.08,98.519,99.291,29230423.0
2019-01-11,100.39,100.64,98.892,100.01,29104117.0
2019-01-10,100.42,100.94,99.6,100.8,30906387.0
2019-01-09,101.04,102.02,100.45,101.45,33181419.0
2019-01-08,100.24,101.15,98.962,100.01,32393612.0
2019-01-07,98.892,100.47,98.24,99.301,36650879.0
2019-01-04,97.014,99.72,96.243,99.172,45289833.0
2019-01-03,97.377,97.467,94.562,94.756,43766272.0
2019-01-02,96.848,98.992,96.253,98.379,36314971.0
2018-12-31,98.549,99.62,97.71,98.823,34099255.0
2018-12-28,99.331,99.63,96.819,97.661,39234168.0
2018-12-27,96.605,98.448,93.784,98.438,50879429.0
2018-12-26,92.558,97.956,91.41,97.828,53075313.0
2018-12-24,95.028,95.309,91.429,91.575,45160907.0
2018-12-21,98.883,100.2,94.815,95.564,114345526.0
2018-12-20,100.25,101.49,96.1,98.767,72296383.0
2018-12-19,100.85,103.99,98.607,100.88,70100795.0
2018-12-18,100.94,101.68,99.73,101.15,50695114.0
2018-12-17,102.54,102.93,98.962,100.1,58546322.0
2018-12-14,105.3,106.3,102.63,103.15,48355556.0
2018-12-13,106.6,107.86,105.68,106.47,32207505.0
2018-12-12,107.88,108.26,106.08,106.12,37192462.0
2018-12-11,106.82,107.94,104.54,105.64,43564329.0
2018-12-10,101.95,105.04,101.07,104.68,41939816.0
2018-12-07,105.43,106.47,101.48,101.97,46301610.0
2018-12-06,102.95,106.28,102.13,106.23,50477440.0
2018-12-04,108.89,109.58,105.26,105.57,46457900.0
2018-12-03,109.94,110.35,107.73,109.04,35701755.0
2018-11-30,107.7,107.96,106.38,107.88,34604836.0
2018-11-29,107.33,108.1,106.07,107.2,28907781.0
2018-11-28,104.96,108.32,104.93,108.11,48093777.0
2018-11-27,103.38,104.43,102.49,104.24,29937008.0
2018-11-26,101.94,103.74,101.75,103.58,33238286.0
2018-11-23,99.401,100.99,99.241,100.27,14208739.0
2018-11-21,100.8,101.6,99.471,100.31,28915417.0
2018-11-20,99.042,100.17,96.655,98.962,65839407.0
2018-11-19,105.32,105.61,100.75,101.79,46023013.0
2018-11-16,104.18,105.92,103.91,105.34,34436772.0
2018-11-15,102.12,104.88,101.09,104.38,39579392.0
2018-11-14,105.15,105.31,101.64,102.1,40596987.0
2018-11-13,104.19,105.32,103.29,103.59,36518553.0
2018-11-12,105.99,106.51,102.77,103.52,34709095.0
2018-11-09,107.37,107.96,105.34,106.14,33075333.0
2018-11-08,108.31,108.7,107.43,108.26,26473405.0
2018-11-07,106.01,108.72,105.97,108.47,39127401.0
2018-11-06,104.03,105.42,102.95,104.36,25127382.0
2018-11-05,103.03,104.38,102.57,104.15,28825112.0
2018-11-02,103.14,103.97,101.69,102.83,38898726.0
2018-11-01,103.7,103.97,102.21,102.59,34463806.0
2018-10-31,102.11,104.76,102.07,103.46,52713681.0
2018-10-30,100.41,101.11,96.975,100.48,67464248.0
2018-10-29,104.73,105.28,98.448,100.6,56945874.0
2018-10-26,102.37,105.33,101.49,103.61,57318654.0
2018-10-25,103.21,105.85,102.82,104.9,63640405.0
2018-10-24,105.0,105.08,98.408,99.122,65964136.0
2018-10-23,104.41,105.55,101.82,104.73,45185913.0
2018-10-22,105.9,107.07,104.85,106.2,27404062.0
2018-10-19,105.51,107.38,104.82,105.24,33845718.0
2018-10-18,106.65,107.06,104.47,105.09,33557404.0
2018-10-17,108.19,108.32,106.12,107.24,27406781.0
2018-10-16,106.11,107.92,105.53,107.52,32632400.0
2018-10-15,105.49,106.05,103.6,104.24,33105148.0
2018-10-12,105.59,107.76,103.77,106.14,49286032.0
2018-10-11,102.03,105.51,100.94,102.58,65970870.0
2018-10-10,107.76,108.01,102.46,102.83,63361152.0
2018-10-09,107.66,109.53,107.32,108.74,27045825.0
2018-10-08,108.17,108.54,105.91,107.37,30599130.0
2018-10-05,109.09,109.62,107.17,108.63,30008912.0
2018-10-04,111.01,111.16,108.14,109.24,35947812.0
2018-10-03,111.8,112.54,111.33,111.56,17186394.0
2018-10-02,111.69,112.22,110.85,111.54,21459474.0
2018-10-01,111.15,112.06,111.13,111.99,19493736.0
2018-09-28,110.62,110.97,110.12,110.79,22347876.0
2018-09-27,111.18,111.31,110.63,110.82,19708690.0
2018-09-26,110.88,111.45,110.18,110.42,19977847.0
2018-09-25,111.2,111.49,110.19,110.86,23401070.0
2018-09-24,109.48,111.3,108.71,111.07,28218424.0
2018-09-21,110.44,111.68,109.95,110.69,73533182.0
2018-09-20,108.76,110.24,108.44,110.01,24481412.0
2018-09-19,109.5,109.77,107.56,108.21,22431102.0
2018-09-18,108.68,110.14,108.23,109.66,22887916.0
2018-09-17,110.13,110.14,108.37,108.64,21407110.0
2018-09-14,109.81,110.17,108.91,109.82,19740744.0
2018-09-13,108.62,110.17,108.62,109.36,26898229.0
2018-09-12,107.94,108.36,107.04,108.22,19501980.0
2018-09-11,105.48,108.1,105.47,107.76,25087665.0
2018-09-10,105.42,106.21,104.96,105.95,21398223.0
2018-09-07,104.84,105.31,103.88,104.82,23226227.0
2018-09-06,104.86,105.57,104.15,105.32,24236862.0
2018-09-05,107.53,107.93,104.73,105.08,33935405.0
2018-09-04,107.37,108.46,106.77,108.22,23366619.0
2018-08-31,108.19,109.23,108.03,108.8,23973709.0
2018-08-30,108.18,109.08,107.95,108.46,23535987.0
2018-08-29,106.98,108.54,106.82,108.53,21491274.0
2018-08-28,106.49,107.03,106.36,106.81,19770866.0
2018-08-27,105.85,106.21,105.1,106.17,20298186.0
2018-08-24,104.31,105.14,104.2,104.99,17791348.0
2018-08-23,103.8,104.8,103.52,104.2,18755246.0
2018-08-22,102.52,103.99,102.45,103.71,18582758.0
2018-08-21,103.57,104.0,102.52,102.65,23621833.0
2018-08-20,104.15,104.54,103.14,103.52,18493523.0
2018-08-17,104.01,104.54,103.34,104.22,18645600.0
2018-08-16,104.9,105.44,103.95,104.28,22075831.0
2018-08-15,105.08,105.57,103.47,104.3,30952416.0
2018-08-14,104.76,105.9,104.27,105.72,17397924.0
2018-08-13,105.4,105.74,104.33,104.44,19145736.0
2018-08-10,105.58,105.85,104.6,105.16,18844003.0
2018-08-09,105.87,106.31,105.76,105.83,14173852.0
2018-08-08,105.49,105.9,104.94,105.65,16049876.0
2018-08-07,104.76,105.26,104.4,105.05,16664111.0
2018-08-06,104.35,104.64,103.8,104.36,21001836.0
2018-08-03,104.04,104.28,103.07,104.27,19337156.0
2018-08-02,101.72,104.32,101.17,103.81,27052144.0
2018-08-01,102.3,102.71,101.74,102.54,24486694.0
2018-07-31,102.75,102.98,101.7,102.35,28659353.0
2018-07-30,103.43,103.77,101.09,101.69,35927187.0
2018-07-27,106.33,106.33,102.41,103.92,38349010.0
2018-07-26,106.87,107.1,105.66,105.78,32511278.0
2018-07-25,104.18,107.25,103.84,106.95,31916384.0
2018-07-24,104.77,104.99,103.5,103.9,27272215.0
2018-07-23,102.56,104.37,102.4,104.2,30785659.0
2018-07-20,104.31,104.43,102.35,102.53,58073682.0
2018-07-19,101.26,101.63,100.24,100.75,41630340.0
2018-07-18,102.21,102.32,101.04,101.45,30564897.0
2018-07-17,100.95,102.76,100.67,102.22,26842259.0
2018-07-16,101.72,102.09,100.86,101.24,22578029.0
2018-07-13,100.72,101.91,100.44,101.75,25548707.0
2018-07-12,99.182,100.76,99.142,100.54,25219601.0
2018-07-11,97.603,98.767,97.555,98.408,20357977.0
2018-07-10,98.428,98.932,98.29,98.549,19993703.0
2018-07-09,98.085,98.677,97.7,98.28,18873285.0
2018-07-06,96.384,97.877,96.178,97.613,19933066.0
2018-07-05,96.015,96.423,95.56,96.264,19666500.0
2018-07-03,96.955,97.1,95.474,95.58,15202975.0
2018-07-02,94.664,96.558,94.566,96.509,20274940.0
2018-06-29,95.464,96.414,94.885,95.154,29071867.0
2018-06-28,93.968,95.637,93.853,95.174,27618399.0
2018-06-27,96.091,96.519,93.988,94.122,32434879.0
2018-06-26,95.356,96.577,95.29,95.607,27873925.0
2018-06-25,96.499,96.605,93.892,94.943,36719971.0
2018-06-22,96.897,97.233,96.135,96.897,40336462.0
2018-06-21,98.498,98.883,97.341,97.593,24040550.0
2018-06-20,97.818,98.942,97.573,98.3,27131459.0
2018-06-19,96.16,97.457,96.015,97.322,29693525.0
2018-06-18,96.509,97.565,95.936,97.322,24442483.0
2018-06-15,97.956,97.966,96.567,96.624,68125654.0
2018-06-14,98.085,98.458,97.457,97.867,26624720.0
2018-06-13,98.154,98.438,97.034,97.313,30563806.0
2018-06-12,97.555,97.897,97.223,97.759,18990646.0
2018-06-11,97.818,98.026,97.138,97.505,24343884.0
2018-06-08,97.545,98.379,97.014,98.065,22969978.0
2018-06-07,99.062,99.102,96.868,97.341,29257352.0
2018-06-06,98.902,99.011,98.33,98.912,21889924.0
2018-06-05,98.428,98.757,97.966,98.617,24368246.0
2018-06-04,97.71,98.29,97.313,98.105,28272261.0
2018-06-01,95.801,97.322,95.697,97.253,29696153.0
2018-05-31,95.811,96.49,95.154,95.375,35380600.0
2018-05-30,94.866,95.772,94.477,95.484,22963139.0
2018-05-29,94.413,95.415,93.823,94.576,29712068.0
2018-05-25,94.856,95.511,94.432,94.914,19030740.0
2018-05-24,95.268,95.474,93.418,94.866,27616964.0
2018-05-23,93.321,95.273,92.945,95.204,22022886.0
2018-05-22,94.258,94.729,93.795,94.083,16001882.0
2018-05-21,93.6,94.576,93.408,94.179,20127727.0
2018-05-18,92.646,93.535,92.646,92.984,18514577.0
2018-05-17,93.369,94.122,92.472,92.81,17872971.0
2018-05-16,93.948,93.988,93.229,93.746,18016007.0
2018-05-15,93.428,94.015,92.563,93.507,25597527.0
2018-05-14,94.08,94.821,93.497,94.186,20247915.0
2018-05-11,93.966,94.033,93.235,93.87,17462926.0
2018-05-10,93.639,94.109,93.244,94.07,23301627.0
2018-05-09,92.247,93.17,91.323,93.14,28442459.0
2018-05-08,92.087,92.391,91.336,92.054,24442838.0
2018-05-07,91.439,92.919,91.373,92.447,25231172.0
2018-05-04,89.662,91.63,89.278,91.429,23450675.0
2018-05-03,89.316,91.203,88.826,90.382,32413214.0
2018-05-02,91.265,91.439,89.536,89.843,28591910.0
2018-05-01,89.556,91.553,89.152,91.274,32690514.0
2018-04-30,92.553,92.617,89.499,89.853,43217904.0
2018-04-27,93.774,94.061,90.229,92.062,50242469.0
2018-04-26,89.883,91.42,89.45,90.563,44264366.0
2018-04-25,89.644,89.644,86.74,88.691,35105521.0
2018-04-24,92.469,92.689,88.788,89.47,35933523.0
2018-04-23,91.992,92.514,90.921,91.612,23243040.0
2018-04-20,92.149,92.341,90.363,91.274,32425576.0
2018-04-19,92.66,93.263,91.602,92.341,24513562.0
2018-04-18,92.447,92.928,91.776,92.66,21901923.0
2018-04-17,91.274,92.756,91.161,92.304,27863344.0
2018-04-16,90.382,90.949,89.756,90.478,21115901.0
2018-04-13,90.363,90.488,88.816,89.43,24298657.0
2018-04-12,88.806,90.47,88.806,89.913,27850730.0
2018-04-11,88.258,89.634,87.893,88.258,25886974.0
2018-04-10,88.768,89.624,88.048,89.238,28039117.0
2018-04-09,87.474,89.517,87.066,87.211,32820634.0
2018-04-06,87.902,88.836,85.971,86.694,39577589.0
2018-04-05,88.811,89.415,87.819,88.758,30986672.0
2018-04-04,84.406,89.124,84.291,88.711,37010920.0
2018-04-03,86.064,86.519,84.445,86.193,38732284.0
2018-04-02,86.924,87.316,84.078,85.048,50495006.0
2018-03-29,86.645,88.671,84.935,87.693,47739095.0
2018-03-28,86.299,87.653,85.389,85.886,54643363.0
2018-03-27,91.218,91.409,85.038,85.962,58877211.0
2018-03-26,87.057,90.315,86.855,90.102,58697953.0
2018-03-23,85.991,86.914,83.665,83.763,45867106.0
2018-03-22,87.688,88.155,86.144,86.269,40179914.0
2018-03-21,89.287,90.363,88.597,88.855,25455011.0
2018-03-20,89.401,90.092,89.354,89.48,24016786.0
2018-03-19,90.065,90.219,88.498,89.248,34704632.0
2018-03-16,90.967,91.64,90.239,90.891,51083956.0
2018-03-15,89.863,90.872,89.191,90.488,28737616.0
2018-03-14,91.392,91.669,89.833,90.171,33443071.0
2018-03-13,93.198,93.428,90.285,90.71,36831756.0
2018-03-12,92.717,93.398,92.275,92.976,27137638.0
2018-03-09,91.553,92.756,91.274,92.756,38444417.0
2018-03-08,90.573,91.373,90.088,90.728,26944135.0
2018-03-07,89.508,90.257,88.806,90.181,27806232.0
2018-03-06,90.642,90.785,89.297,89.662,23080620.0
2018-03-05,88.719,90.573,88.642,89.97,24876840.0
2018-03-02,87.988,89.499,87.297,89.401,34169977.0
2018-03-01,90.305,90.863,88.239,89.211,38650813.0
2018-02-28,91.123,91.954,89.961,90.092,32439069.0
2018-02-27,91.989,92.081,90.506,90.506,26924662.0
2018-02-26,90.701,91.709,90.554,91.679,31401675.0
2018-02-23,89.114,90.382,88.738,90.373,27379245.0
2018-02-22,88.441,89.095,87.779,88.135,24580852.0
2018-02-21,89.335,89.7,87.902,87.902,27776894.0
2018-02-20,87.889,89.41,87.445,89.085,32124792.0
2018-02-16,88.826,89.833,88.202,88.392,31828605.0
2018-02-15,87.633,89.085,87.066,89.027,28646724.0
2018-02-14,85.038,87.425,84.945,87.25,36378049.0
2018-02-13,85.042,86.068,83.963,85.905,27522969.0
2018-02-12,84.859,85.856,84.087,85.253,37343055.0
2018-02-09,82.529,85.042,80.168,84.327,66372819.0
2018-02-08,85.79,85.948,81.057,81.298,57781362.0
2018-02-07,86.536,87.761,85.303,85.696,42960037.0
2018-02-06,83.095,87.478,81.524,87.339,71105584.0
2018-02-05,86.604,89.165,84.155,84.155,52921700.0
2018-02-02,89.548,89.864,87.501,87.77,49655841.0
2018-02-01,90.649,91.871,89.493,90.14,49040088.0
2018-01-31,89.655,91.232,89.423,90.859,49926786.0
2018-01-30,89.224,89.567,88.104,88.687,39115535.0
2018-01-29,90.982,91.278,89.626,89.815,32962865.0
2018-01-26,89.052,89.951,88.535,89.951,30289624.0
2018-01-25,88.424,89.165,87.921,88.295,27293896.0
2018-01-24,88.505,89.347,87.577,87.81,34232180.0
2018-01-23,87.885,88.266,87.538,87.885,24287136.0
2018-01-22,86.068,87.615,85.819,87.605,24587531.0
2018-01-19,86.202,86.651,85.741,86.068,37241425.0
2018-01-18,85.876,86.709,85.741,86.163,25251284.0
2018-01-17,85.188,86.335,84.873,86.202,26788037.0
2018-01-16,86.163,86.821,84.165,84.489,38256932.0
2018-01-12,84.794,85.856,84.585,85.687,25371083.0
2018-01-11,84.28,84.28,83.428,84.232,18598355.0
2018-01-10,84.021,84.336,83.59,83.983,19491433.0
2018-01-09,84.777,84.851,84.021,84.365,20355729.0
2018-01-08,84.346,84.709,83.776,84.422,23121178.0
2018-01-05,83.83,84.548,83.609,84.336,24472269.0
2018-01-04,82.807,83.83,82.788,83.304,22906899.0
2018-01-03,82.293,82.73,82.214,82.575,27168111.0
2018-01-02,82.361,82.537,81.763,82.194,23502777.0
2017-12-29,81.888,82.288,81.763,81.802,19395652.0
2017-12-28,82.146,82.175,81.811,81.975,11073043.0
2017-12-27,81.908,82.224,81.49,81.965,15332433.0
2017-12-26,81.583,81.797,81.316,81.671,10339501.0
2017-12-22,81.671,81.888,81.208,81.773,14719756.0
2017-12-21,82.288,82.336,81.671,81.763,18761657.0
2017-12-20,82.436,82.529,81.007,81.783,24666439.0
2017-12-19,82.575,82.575,81.544,82.081,24407067.0
2017-12-18,83.314,83.676,82.464,82.604,23297352.0
2017-12-15,81.534,83.284,81.171,83.055,56388598.0
2017-12-14,81.698,82.119,80.837,80.988,20184724.0
2017-12-13,81.993,82.244,81.446,81.622,22700866.0
2017-12-12,81.583,82.288,81.364,81.84,25014290.0
2017-12-11,80.607,81.641,80.445,81.505,22428209.0
2017-12-08,79.975,80.886,79.686,80.483,25125685.0
2017-12-07,78.932,79.182,78.418,78.885,24229951.0
2017-12-06,77.987,79.507,77.873,79.163,26013667.0
2017-12-05,77.787,79.067,77.441,78.025,27342161.0
2017-12-04,80.731,80.731,77.173,77.538,40871812.0
2017-12-01,79.946,81.103,79.586,80.578,30730394.0
2017-11-30,79.862,80.827,79.696,80.492,34532645.0
2017-11-29,81.007,81.205,79.542,79.696,28622538.0
2017-11-28,80.398,81.345,80.349,81.171,22925684.0
2017-11-27,79.667,80.309,79.66,80.206,18531664.0
2017-11-24,79.381,79.785,79.163,79.623,7764895.0
2017-11-22,80.168,80.233,79.411,79.478,21491387.0
2017-11-21,79.125,80.177,79.125,80.062,22164390.0
2017-11-20,78.801,78.981,78.657,78.923,16865912.0
2017-11-17,79.488,79.488,78.647,78.801,23084140.0
2017-11-16,79.468,79.775,79.316,79.566,21915728.0
2017-11-15,79.824,80.034,79.076,79.353,20221608.0
2017-11-14,79.453,80.024,78.956,79.975,19721123.0
2017-11-13,79.607,79.872,79.414,79.863,14908629.0
2017-11-10,79.726,80.02,79.195,79.806,20384428.0
2017-11-09,80.034,80.185,78.881,80.015,22254144.0
2017-11-08,80.062,80.508,79.766,80.462,18948085.0
2017-11-07,80.661,80.785,79.863,80.176,18841195.0
2017-11-06,80.118,80.595,80.007,80.377,20863499.0
2017-11-03,80.005,80.443,79.356,80.062,18531867.0
2017-11-02,79.309,80.367,79.09,79.975,25215240.0
2017-11-01,79.625,79.697,78.861,79.148,23443799.0
2017-10-31,80.27,80.27,79.08,79.148,28466473.0
2017-10-30,79.736,80.237,79.076,79.825,33374465.0
2017-10-27,80.279,82.021,79.558,79.746,74643109.0
2017-10-26,75.361,75.571,74.93,74.94,33211011.0
2017-10-25,74.77,75.266,74.229,74.82,21440720.0
2017-10-24,75.077,75.361,74.657,75.037,18249507.0
2017-10-23,75.16,75.495,74.94,75.008,21659919.0
2017-10-20,74.523,75.141,74.428,74.989,24019163.0
2017-10-19,73.808,74.151,73.599,74.132,15856088.0
2017-10-18,73.905,74.076,73.618,73.847,13965957.0
2017-10-17,73.717,73.857,73.507,73.828,16895748.0
2017-10-16,73.667,74.037,73.599,73.886,12991844.0
2017-10-13,73.828,74.096,73.544,73.736,16100242.0
2017-10-12,72.782,73.544,72.668,73.381,18149312.0
2017-10-11,72.658,72.752,72.267,72.714,16164838.0
2017-10-10,72.631,72.915,72.45,72.594,14651612.0
2017-10-09,72.287,72.84,72.183,72.594,11966542.0
2017-10-06,72.001,72.344,71.878,72.314,14657153.0
2017-10-05,71.574,72.43,71.327,72.287,22269121.0
2017-10-04,70.412,71.098,70.136,71.07,13972468.0
2017-10-03,71.051,71.251,70.599,70.66,12807424.0
2017-10-02,71.088,71.374,70.692,70.994,16076069.0
2017-09-29,70.356,70.922,70.3,70.878,17945182.0
2017-09-28,69.976,70.383,69.758,70.29,11433935.0
2017-09-27,69.985,70.576,69.623,70.27,20480801.0
2017-09-26,70.1,70.232,69.451,69.708,18932314.0
2017-09-25,70.498,70.65,69.385,69.708,25369044.0
2017-09-22,70.402,70.898,70.27,70.804,14813537.0
2017-09-21,71.469,71.592,70.518,70.611,20150902.0
2017-09-20,71.697,71.887,70.707,71.308,21849458.0
2017-09-19,71.564,72.04,71.374,71.785,16572874.0
2017-09-18,71.582,72.287,71.403,71.515,24493037.0
2017-09-15,71.203,71.735,70.479,71.66,40477463.0
2017-09-14,71.364,71.832,70.908,71.143,16501502.0
2017-09-13,71.298,71.582,70.936,71.564,14034340.0
2017-09-12,71.133,71.592,70.764,71.06,15131708.0
2017-09-11,70.707,71.312,70.707,71.133,18812298.0
2017-09-08,70.727,70.832,70.26,70.393,15452809.0
2017-09-07,70.109,70.985,70.034,70.737,18358356.0
2017-09-06,70.165,70.452,69.794,69.842,17377095.0
2017-09-05,69.785,70.31,69.441,70.043,23367086.0
2017-09-01,71.088,71.116,70.071,70.356,22839537.0
2017-08-31,70.442,71.327,70.222,71.173,29053968.0
2017-08-30,69.471,70.611,69.298,70.422,17754061.0
2017-08-29,68.747,69.613,68.558,69.509,12057812.0
2017-08-28,69.519,69.548,69.031,69.299,15303801.0
2017-08-25,69.328,69.794,68.968,69.289,13443582.0
2017-08-24,69.215,69.328,68.577,69.168,17968240.0
2017-08-23,69.423,69.603,69.014,69.197,14459932.0
2017-08-22,68.842,69.689,68.842,69.613,15063618.0
2017-08-21,68.958,68.968,68.225,68.652,18615562.0
2017-08-18,68.767,69.309,68.443,68.976,19716644.0
2017-08-17,70.015,70.29,68.891,68.891,23594613.0
2017-08-16,69.785,70.508,69.623,70.08,19070756.0
2017-08-15,70.024,70.024,69.499,69.671,20151001.0
2017-08-14,69.151,69.776,69.043,69.652,21215903.0
2017-08-11,67.778,68.81,67.465,68.62,22651468.0
2017-08-10,68.052,68.326,67.532,67.589,25237596.0
2017-08-09,68.383,68.629,68.195,68.593,23465036.0
2017-08-08,68.233,69.217,67.91,68.895,23286534.0
2017-08-07,68.905,68.999,68.393,68.525,19761775.0
2017-08-04,68.496,69.131,68.374,68.791,23855010.0
2017-08-03,68.326,68.564,68.001,68.289,19241025.0
2017-08-02,68.668,68.677,67.62,68.393,27985071.0
2017-08-01,69.19,69.49,68.612,68.695,21982191.0
2017-07-31,69.377,69.51,68.535,68.81,24877962.0
2017-07-28,68.782,69.386,68.658,69.131,18807406.0
2017-07-27,69.811,70.438,68.45,69.245,37830442.0
2017-07-26,70.36,70.398,69.859,70.088,17148400.0
2017-07-25,69.85,70.335,69.567,70.219,23252655.0
2017-07-24,69.595,69.802,69.217,69.661,22428809.0
2017-07-21,69.52,70.315,69.253,69.841,48920897.0
2017-07-20,70.209,70.325,69.358,70.248,42149448.0
2017-07-19,69.567,70.078,69.52,69.907,23430294.0
2017-07-18,69.18,69.462,68.772,69.377,27884392.0
2017-07-17,68.905,69.52,68.828,69.424,23018273.0
2017-07-14,68.374,69.349,68.108,68.885,27323639.0
2017-07-13,67.673,68.185,67.495,67.93,21414928.0
2017-07-12,66.905,67.465,66.775,67.342,18750980.0
2017-07-11,66.253,66.896,66.017,66.243,18446391.0
2017-07-10,65.744,66.491,65.496,66.233,15854691.0
2017-07-07,65.025,66.102,65.025,65.744,17105503.0
2017-07-06,64.616,65.098,64.475,64.9,22301860.0
2017-07-05,64.601,65.726,64.567,65.383,22361497.0
2017-07-03,65.62,65.873,64.38,64.522,17079591.0
2017-06-30,65.098,65.667,65.061,65.242,25516155.0
2017-06-29,65.667,65.771,64.447,64.826,30533078.0
2017-06-28,65.506,66.103,65.108,66.066,27262742.0
2017-06-27,66.358,66.425,65.476,65.506,26640090.0
2017-06-26,67.58,67.873,66.675,66.756,20611827.0
2017-06-23,66.339,67.437,66.176,67.399,28602780.0
2017-06-22,66.766,66.814,65.982,66.5,23880131.0
2017-06-21,66.455,66.842,66.196,66.509,21015754.0
2017-06-20,67.03,67.079,66.13,66.168,22727526.0
2017-06-19,66.727,67.149,66.584,67.079,24956832.0
2017-06-16,66.0,66.278,65.516,66.253,51007936.0
2017-06-15,65.564,66.455,65.118,66.159,27532123.0
2017-06-14,67.117,67.295,65.716,66.509,26924755.0
2017-06-13,66.273,67.03,66.215,66.871,26685083.0
2017-06-12,65.545,66.196,64.484,66.046,50419702.0
2017-06-09,68.18,68.223,64.918,66.556,51922719.0
2017-06-08,68.629,68.639,67.673,68.099,25845438.0
2017-06-07,68.747,68.875,68.099,68.516,23542507.0
2017-06-06,68.43,68.734,68.402,68.639,33288107.0
2017-06-05,68.118,68.99,67.966,68.411,35188319.0
2017-06-02,66.67,68.014,66.482,67.91,36595103.0
2017-06-01,66.482,66.833,65.737,66.348,22794305.0
2017-05-31,66.756,66.952,66.075,66.102,32170280.0
2017-05-30,66.056,66.641,66.037,66.641,18021935.0
2017-05-26,66.066,66.463,65.797,66.215,20830649.0
2017-05-25,65.28,66.14,65.222,65.893,23073724.0
2017-05-24,65.184,65.194,64.787,65.089,15495175.0
2017-05-23,65.043,65.07,64.721,65.005,16296274.0
2017-05-22,64.258,64.836,63.888,64.787,17133025.0
2017-05-19,63.888,64.452,63.822,64.066,28426751.0
2017-05-18,63.793,64.484,63.548,64.084,26626238.0
2017-05-17,65.203,65.403,63.822,63.869,32219680.0
2017-05-16,64.577,65.726,64.513,65.697,36915489.0
2017-05-15,64.125,64.447,63.591,64.399,32899968.0
2017-05-12,64.566,64.566,64.03,64.35,18436138.0
2017-05-11,64.332,64.681,64.106,64.427,30572340.0
2017-05-10,64.925,65.46,64.858,65.227,19057124.0
2017-05-09,64.805,65.198,64.634,64.973,24275529.0
2017-05-08,64.907,64.981,64.389,64.878,19715383.0
2017-05-05,64.841,64.964,64.452,64.935,20326231.0
2017-05-04,64.964,65.011,64.595,64.756,23043565.0
2017-05-03,65.295,65.295,64.662,65.011,30711385.0
2017-05-02,65.603,65.603,65.057,65.218,25003530.0
2017-05-01,64.634,65.451,64.465,65.321,33926154.0
2017-04-28,64.85,65.067,63.701,64.427,42024548.0
2017-04-27,64.135,64.35,63.601,64.249,36498923.0
2017-04-26,64.067,64.286,63.636,63.834,27805722.0
2017-04-25,63.901,64.03,63.618,63.92,32122725.0
2017-04-24,63.505,63.673,63.147,63.553,31585239.0
2017-04-21,61.802,62.772,61.593,62.49,33236382.0
2017-04-20,61.602,61.876,61.304,61.641,22087919.0
2017-04-19,61.785,61.876,61.067,61.207,23035038.0
2017-04-18,61.482,61.841,61.323,61.539,15476546.0
2017-04-17,61.207,61.631,61.178,61.621,15458231.0
2017-04-13,61.443,61.98,61.124,61.124,17862635.0
2017-04-12,61.565,61.651,61.275,61.387,17507326.0
2017-04-11,61.736,61.746,61.031,61.621,19967870.0
2017-04-10,61.746,61.942,61.51,61.668,16497738.0
2017-04-07,61.97,62.074,61.585,61.812,14991719.0
2017-04-06,61.736,62.165,61.621,61.859,18509561.0
2017-04-05,62.393,62.442,61.589,61.697,21874648.0
2017-04-04,61.539,61.932,61.434,61.859,13427073.0
2017-04-03,61.932,62.055,61.349,61.687,21677952.0
2017-03-31,61.785,62.291,61.593,61.98,21227405.0
2017-03-30,61.565,62.093,61.51,61.841,15820022.0
